Year,Adult Mortality,infant deaths,Alcohol,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP, thinness  1-19 years,Income composition of resources,Schooling,Status_Developed,Status_Developing,Life expectancy 
2009,118.0,0,6.67,95.0,8.78,95.0,0.1,9415.17386,1.5,0.774,15.5,0,1,76.6
2011,79.0,0,0.97,99.0,2.25,97.0,0.1,4717.273,5.9,0.846,14.1,0,1,77.4
2012,86.0,0,5.14,99.0,5.59,99.0,0.1,4247.61438,1.3,0.752,14.2,0,1,76.9
2004,342.0,7,0.64,98.0,3.14,98.0,1.8,287.4222243,9.6,0.0,5.0,0,1,59.1
2011,116.0,21,0.56,95.0,5.29,95.0,0.1,5432.2523,5.9,0.724,14.0,0,1,74.9
2011,127.0,1,9.56,94.0,9.72,94.0,0.1,6423.291783,2.2,0.757,13.5,0,1,74.6
2011,229.0,0,7.56,93.0,6.8,93.0,0.4,3439.597513,5.6,0.624,10.3,0,1,65.6
2004,238.0,6,2.86,98.0,4.3,97.0,0.1,1453.917166,3.4,0.0,10.3,0,1,63.5
2011,76.0,0,8.02,99.0,9.77,99.0,0.1,25916.29353,0.8,0.86,16.7,0,1,85.0
2002,271.0,2,0.08,98.0,3.39,89.0,0.1,433.2691451,7.7,0.0,8.8,0,1,59.5
2014,366.0,47,0.01,86.0,4.1,87.0,3.7,1441.1417,5.7,0.507,10.4,0,1,56.7
2008,259.0,16,5.95,64.0,5.92,63.0,2.4,674.7564147,4.2,0.462,8.4,0,1,62.1
2003,251.0,25,0.33,73.0,5.4,73.0,0.7,642.7663113,11.8,0.401,5.9,0,1,59.0
2014,56.0,0,1.83,96.0,4.92,96.0,0.1,56336.7234,2.2,0.922,15.4,1,0,82.9
2004,12.0,1,4.09,9.0,7.8,9.0,0.1,4425.57467,2.1,0.719,12.2,0,1,77.7
2005,93.0,3,12.2,98.0,1.6,98.0,0.1,34879.72633,0.6,0.86,15.5,0,1,81.0
2005,144.0,2,9.5,99.0,6.2,99.0,0.1,821.251569,2.3,0.797,14.8,1,0,75.0
2005,192.0,24,1.78,99.0,5.11,99.0,0.3,546.776852,3.2,0.62,11.7,0,1,67.3
2012,138.0,1,3.65,96.0,5.66,96.0,0.5,521.33363,1.8,0.725,12.8,0,1,75.3
2010,527.0,4,2.71,92.0,1.87,93.0,13.4,1173.26212,7.2,0.464,10.9,0,1,51.1
2011,251.0,25,1.4,77.0,5.37,75.0,1.4,825.9427854,7.6,0.454,9.8,0,1,59.1
2010,212.0,21,0.28,76.0,4.62,89.0,0.4,11.631377,1.4,0.449,7.7,0,1,64.3
2000,274.0,2,2.79,94.0,4.92,94.0,0.1,474.2133361,2.6,0.582,8.9,0,1,62.8
2012,61.0,1,9.35,97.0,9.39,97.0,0.1,28562.29324,0.6,0.871,17.2,1,0,82.0
2007,356.0,66,1.97,76.0,4.8,81.0,9.1,839.181117,8.4,0.494,10.1,0,1,56.8
2009,133.0,1,6.66,93.0,1.19,88.0,0.1,276.588512,2.6,0.734,12.8,0,1,73.2
2007,26.0,2,3.79,99.0,5.6,95.0,0.1,1634.81431,2.2,0.661,13.0,0,1,65.9
2007,96.0,285,3.88,94.0,4.32,93.0,0.1,2695.366223,4.7,0.659,11.4,0,1,74.4
2012,71.0,0,1.7,99.0,4.37,99.0,0.1,23649.36661,6.1,0.812,14.5,0,1,76.5
2003,166.0,4,6.64,86.0,5.99,86.0,0.1,1174.779347,2.4,0.642,12.7,0,1,71.7
2012,5.0,0,7.81,89.0,8.68,89.0,0.1,44333.8518,1.0,0.901,18.7,1,0,82.5
2009,219.0,59,4.42,86.0,4.41,87.0,0.1,1825.341521,1.0,0.661,11.7,0,1,68.0
2000,182.0,0,9.4,97.0,6.62,97.0,0.1,5117.589923,4.3,0.0,14.1,0,1,74.0
2013,142.0,3,2.56,99.0,3.68,99.0,0.1,361.289374,15.2,0.757,13.8,0,1,74.6
2000,149.0,4,0.54,98.0,3.4,98.0,0.1,445.17471,9.8,0.715,11.6,0,1,72.4
2006,178.0,7,6.2,88.0,4.34,89.0,1.8,3836.468771,3.5,0.677,12.6,0,1,72.3
2014,88.0,7,0.09,98.0,4.68,98.0,0.1,24575.434,7.7,0.841,15.8,0,1,74.4
2003,343.0,7,0.56,95.0,3.5,93.0,1.9,232.7945459,9.7,0.0,4.7,0,1,58.8
2001,253.0,6,4.31,99.0,5.66,99.0,0.8,78.738243,2.9,0.673,13.2,0,1,67.7
2009,6.0,0,10.15,96.0,11.0,95.0,0.1,69672.471,0.5,0.916,15.3,1,0,82.1
2002,19.0,1,4.1,98.0,6.5,99.0,0.1,2994.339988,3.5,0.692,12.5,0,1,77.7
2006,14.0,1,4.17,99.0,7.67,89.0,0.1,4669.6916,3.4,0.732,14.7,0,1,78.0
2012,237.0,14,10.99,98.0,6.88,97.0,0.3,15154.45687,2.3,0.792,14.3,0,1,69.6
2014,51.0,0,9.61,96.0,11.66,96.0,0.1,85814.58857,0.4,0.936,15.9,1,0,83.2
2013,89.0,8,0.09,98.0,4.25,98.0,0.1,24934.38614,7.6,0.83,15.2,0,1,74.3
2014,8.0,0,4.51,98.0,5.88,98.0,0.1,4575.763787,1.2,0.761,14.2,0,1,77.5
2009,77.0,0,11.3,83.0,11.19,83.0,0.1,47654.18721,1.7,0.87,15.3,1,0,82.0
2010,62.0,0,7.91,76.0,8.3,76.0,0.1,2187.79469,0.8,0.819,14.6,1,0,83.0
2002,271.0,41,0.9,61.0,5.29,62.0,0.7,262.2859481,8.5,0.462,8.3,0,1,59.3
2002,69.0,41,2.44,85.0,6.93,84.0,18.4,377.135244,7.4,0.433,10.0,0,1,45.5
2003,6.0,3,5.65,87.0,5.71,85.0,50.6,22.99449,8.2,0.493,9.1,0,1,45.9
2001,35.0,19,6.22,52.0,5.63,45.0,5.0,413.7383164,4.7,0.443,7.9,0,1,58.9
2008,23.0,1300,1.93,69.0,4.34,7.0,0.3,991.484634,27.0,0.556,10.2,0,1,65.5
2004,285.0,25,1.15,74.0,4.56,72.0,2.1,583.493514,8.9,0.423,8.1,0,1,56.1
2006,115.0,0,8.39,85.0,5.27,84.0,0.1,15646.5591,4.0,0.766,14.8,0,1,74.1
2010,27.0,0,0.48,95.0,1.52,91.0,0.1,1493.1651,0.1,0.584,11.9,0,1,65.3
2011,185.0,134,0.08,81.0,2.71,81.0,0.3,3634.27685,1.6,0.662,12.3,0,1,68.3
2004,195.0,0,15.07,95.0,5.13,94.0,0.1,885.465115,2.2,0.805,15.7,0,1,72.3
2012,263.0,59,1.81,94.0,5.49,94.0,3.0,1155.2582,8.0,0.536,11.1,0,1,62.1
2010,273.0,1,0.44,88.0,8.84,88.0,3.1,1325.99724,5.6,0.441,5.5,0,1,61.3
2001,168.0,219,0.01,85.0,2.47,85.0,0.1,42.5981152,2.7,0.468,7.5,0,1,65.8
2000,647.0,2,5.37,97.0,4.64,97.0,38.8,3349.68823,12.3,0.559,11.7,0,1,47.8
2000,115.0,490,3.06,86.0,4.6,85.0,0.1,959.372181,5.9,0.583,9.5,0,1,71.7
2014,148.0,0,0.01,98.0,4.81,97.0,0.1,1153.93822,7.0,0.769,14.7,0,1,74.2
2007,16.0,0,5.16,95.0,8.37,95.0,0.1,418.292176,2.8,0.703,12.9,0,1,75.4
2014,133.0,1,3.83,93.0,5.36,92.0,0.5,4855.743789,1.8,0.727,12.8,0,1,75.8
2005,717.0,28,4.14,69.0,6.44,68.0,30.3,444.76575,9.0,0.406,9.3,0,1,44.6
2005,161.0,1,3.59,99.0,4.7,99.0,1.9,482.24762,1.9,0.706,12.4,0,1,73.5
2008,224.0,0,13.3,96.0,6.61,96.0,0.1,14961.56818,2.9,0.82,16.5,1,0,71.1
2015,74.0,0,4.6,99.0,6.0,99.0,0.1,3954.22783,1.2,0.762,14.2,0,1,77.8
2000,614.0,44,2.62,85.0,7.16,85.0,18.7,341.955625,7.5,0.418,9.6,0,1,43.8
2010,16.0,0,12.1,97.0,8.25,97.0,0.1,1355.74586,1.6,0.803,14.2,1,0,76.6
2003,29.0,3,3.1,93.0,7.61,94.0,0.3,2519.737387,2.0,0.628,12.0,0,1,69.9
2001,194.0,17,5.92,97.0,3.32,96.0,0.8,1893.145377,9.3,0.649,11.2,0,1,71.2
2003,355.0,15,1.02,72.0,5.0,72.0,5.2,31.437144,8.8,0.428,9.9,0,1,54.7
2011,63.0,1,8.96,97.0,1.53,97.0,0.1,5354.6536,1.0,0.911,17.2,1,0,81.1
2014,49.0,0,7.45,9.0,8.86,9.0,0.1,52473.11356,1.0,0.915,19.0,1,0,82.5
2011,74.0,2,11.2,94.0,1.93,95.0,0.1,4681.32796,1.1,0.912,16.8,1,0,85.0
2001,1.0,1,11.01,96.0,8.29,95.0,0.1,23121.56635,0.8,0.873,18.2,1,0,78.0
2001,175.0,0,3.43,83.0,5.16,85.0,0.1,1555.47451,0.2,0.645,12.0,0,1,75.0
2012,349.0,29,2.59,7.0,4.91,78.0,5.6,1734.93612,6.5,0.554,12.3,0,1,59.2
2002,221.0,68,4.42,77.0,2.79,79.0,0.1,1.68135,1.0,0.625,11.4,0,1,66.8
2014,57.0,2,7.56,95.0,9.25,95.0,0.1,35396.66517,0.6,0.877,16.3,1,0,82.5
2012,84.0,2,6.76,9.0,7.24,9.0,0.1,15431.9293,0.8,0.826,15.5,0,1,79.9
2004,18.0,1,13.28,99.0,8.8,99.0,0.1,1259.5266,2.1,0.793,15.3,1,0,72.9
2003,64.0,39,2.33,85.0,8.18,83.0,18.2,429.1583434,7.3,0.443,10.2,0,1,46.4
2007,14.0,7,3.63,95.0,5.94,96.0,0.2,359.71886,1.4,0.696,12.9,0,1,74.7
2001,194.0,0,4.55,91.0,4.4,91.0,1.2,6935.721451,6.6,0.715,11.8,0,1,69.1
2006,32.0,11,4.05,66.0,1.9,6.0,3.0,178.92799,8.1,0.377,10.0,0,1,56.7
2006,89.0,1,0.01,99.0,2.25,99.0,0.1,42717.55725,3.2,0.787,14.1,0,1,73.6
2001,266.0,2,2.87,95.0,5.45,95.0,0.1,524.145924,2.5,0.588,9.4,0,1,63.2
2007,173.0,2,0.05,7.0,0.37,7.0,0.1,524.8959363,11.8,0.541,11.3,0,1,65.8
2003,82.0,0,8.91,86.0,7.71,9.0,0.1,21913.7817,0.3,0.881,18.2,1,0,79.1
2012,184.0,18,0.01,99.0,6.49,99.0,0.1,174.468298,3.0,0.673,12.0,0,1,68.8
2011,13.0,3,0.51,96.0,3.89,96.0,0.1,145.1262,8.0,0.774,13.0,0,1,74.3
2007,277.0,5,8.86,98.0,6.36,98.0,0.7,368.68998,2.5,0.723,14.8,0,1,67.5
2002,13.0,1,0.54,99.0,3.18,99.0,0.1,8629.11774,7.1,0.716,11.0,0,1,73.3
2006,79.0,0,2.1,98.0,3.8,98.0,0.1,1937.99549,6.1,0.81,14.2,0,1,75.5
2006,144.0,2,10.4,99.0,6.17,99.0,0.1,94.7726,2.3,0.803,15.0,1,0,75.2
2002,184.0,1,13.29,98.0,7.47,99.0,0.1,665.6443,2.2,0.775,14.6,1,0,72.5
2001,123.0,1,6.48,94.0,7.46,94.0,0.1,6281.37747,1.8,0.742,14.2,0,1,75.2
2006,317.0,31,0.16,53.0,3.2,57.0,2.6,296.68382,9.1,0.356,7.1,0,1,55.6
2000,122.0,0,11.9,93.0,8.26,91.0,0.1,1227.73677,2.2,0.818,14.6,1,0,76.0
2005,48.0,30,3.83,67.0,12.25,65.0,2.2,287.6891942,9.3,0.341,7.8,0,1,43.3
2008,14.0,1,3.96,91.0,3.8,89.0,0.1,41.26997,2.0,0.721,12.3,0,1,73.2
2006,245.0,6,2.71,98.0,2.9,98.0,0.1,2136.66815,3.3,0.0,10.4,0,1,63.7
2003,285.0,25,1.35,75.0,4.63,73.0,2.1,519.2922847,9.1,0.416,7.7,0,1,55.8
2003,134.0,1,3.03,96.0,5.56,94.0,0.1,93.1661567,2.0,0.657,10.8,0,1,72.7
2010,47.0,69,0.96,73.0,5.38,74.0,10.8,419.2258149,3.7,0.39,9.3,0,1,54.0
2012,48.0,64,1.19,73.0,5.58,76.0,6.9,566.513873,3.6,0.4,9.2,0,1,54.8
2002,327.0,11,0.61,54.0,7.69,61.0,1.4,511.665773,1.5,0.428,6.9,0,1,59.3
2000,7.0,0,9.56,97.0,5.77,97.0,0.1,14672.8826,0.9,0.798,12.5,1,0,78.1
2004,214.0,7,5.16,66.0,4.28,79.0,2.1,2421.9662,3.6,0.666,12.5,0,1,69.3
2014,12.0,2,10.71,94.0,6.35,98.0,0.1,14341.675,1.9,0.85,16.4,1,0,77.3
2003,268.0,21,1.44,69.0,6.74,69.0,1.9,362.4213785,11.6,0.445,9.3,0,1,63.0
2010,86.0,1,0.01,98.0,2.76,98.0,0.1,38497.61696,3.3,0.79,13.5,0,1,74.0
2013,219.0,55,4.61,84.0,4.56,89.0,0.1,276.289146,1.0,0.671,11.7,0,1,68.1
2006,183.0,10,0.38,76.0,5.7,83.0,0.3,44.2872665,3.8,0.579,10.7,0,1,65.9
2008,41.0,84,9.79,69.0,9.1,71.0,8.2,449.6928183,6.2,0.453,10.6,0,1,56.3
2014,362.0,46,0.01,44.0,3.62,37.0,2.9,125.998515,8.7,0.39,7.3,0,1,52.6
2014,272.0,52,0.01,74.0,6.86,73.0,1.6,825.5729915,7.9,0.43,8.2,0,1,57.8
2013,163.0,10,0.01,97.0,6.75,96.0,0.2,14.214412,3.6,0.617,11.2,0,1,69.3
2003,338.0,34,0.18,61.0,3.45,57.0,2.9,37.1931781,9.7,0.338,5.9,0,1,53.3
2000,131.0,1,6.65,92.0,7.82,9.0,0.1,6871.897677,1.8,0.738,14.0,0,1,75.1
2008,161.0,6,6.12,86.0,4.2,82.0,1.4,511.37937,3.4,0.692,12.8,0,1,73.3
2013,131.0,0,0.01,62.0,6.91,67.0,0.1,4219.65123,0.2,0.7,12.9,0,1,73.6
2009,232.0,1,0.17,93.0,6.3,93.0,0.4,177.234497,16.8,0.0,10.9,0,1,67.4
2001,124.0,2,5.43,95.0,7.72,99.0,0.1,446.372833,2.3,0.721,12.4,0,1,75.5
2002,15.0,25,0.46,94.0,5.31,94.0,0.1,1413.757176,6.6,0.54,8.8,0,1,69.5
2010,138.0,3,2.31,99.0,3.43,99.0,0.1,2819.511161,15.3,0.739,13.5,0,1,74.5
2013,192.0,0,0.01,97.0,9.76,97.0,0.2,1619.532678,5.7,0.559,11.0,0,1,67.1
2006,144.0,8,3.52,92.0,5.86,96.0,0.3,335.786541,1.4,0.693,12.8,0,1,74.4
2003,231.0,7,2.88,66.0,3.85,83.0,0.1,1283.885977,3.5,0.0,10.3,0,1,63.4
2005,77.0,2,11.92,96.0,8.12,96.0,0.1,2651.71745,0.6,0.837,15.8,1,0,81.0
2008,97.0,266,4.27,99.0,4.59,97.0,0.1,3471.247547,4.5,0.672,11.9,0,1,74.5
2001,251.0,26,0.34,49.0,4.98,52.0,0.6,481.287397,12.1,0.381,5.4,0,1,57.9
2006,83.0,0,1.28,95.0,2.58,96.0,0.1,6256.55926,4.9,0.835,13.7,0,1,76.6
2005,162.0,6,0.73,79.0,7.86,75.0,0.1,1578.4239,2.9,0.675,11.2,0,1,68.4
2011,147.0,3,3.39,99.0,6.39,98.0,0.1,1682.957924,1.8,0.62,11.5,0,1,74.5
2008,196.0,0,4.94,85.0,5.92,85.0,1.2,6858.163158,3.5,0.691,11.9,0,1,69.8
2002,228.0,7,0.02,91.0,5.31,89.0,1.2,46.9542322,1.5,0.446,6.5,0,1,62.0
2001,185.0,28,1.53,99.0,5.28,99.0,0.2,456.734892,3.4,0.594,10.7,0,1,67.4
2002,24.0,3,2.97,81.0,7.9,81.0,0.4,248.4125,2.0,0.621,11.8,0,1,73.0
2006,153.0,0,3.52,37.0,4.68,39.0,0.1,287.963899,0.2,0.677,12.7,0,1,72.0
2010,16.0,0,8.41,9.0,6.17,86.0,0.1,1595.91232,3.8,0.781,15.8,0,1,74.7
2002,217.0,0,0.49,96.0,9.1,77.0,0.1,826.58554,0.2,0.0,11.7,0,1,64.6
2008,289.0,1,0.49,89.0,8.5,89.0,3.3,1214.77118,5.7,0.427,5.0,0,1,62.0
2004,29.0,0,1.18,89.0,5.64,9.0,0.1,818.442619,1.3,0.459,8.1,0,1,67.1
2014,199.0,0,13.94,97.0,5.69,97.0,0.1,8318.429294,1.9,0.796,15.7,0,1,72.0
2008,427.0,2,6.56,96.0,5.55,96.0,12.7,5623.379566,8.8,0.646,12.1,0,1,57.5
2012,276.0,2,8.3,8.0,3.13,82.0,4.9,9774.18117,6.3,0.669,12.5,0,1,63.5
2006,216.0,17,2.03,8.0,4.48,8.0,1.1,539.8791529,11.4,0.483,10.1,0,1,64.1
2014,66.0,0,12.32,98.0,11.21,98.0,0.1,51322.63997,1.8,0.892,15.9,1,0,81.4
2009,226.0,0,14.09,98.0,6.9,96.0,0.1,5176.172649,2.1,0.771,15.4,0,1,70.0
2003,81.0,0,9.46,93.0,8.61,94.0,0.1,18477.57841,0.8,0.823,15.2,0,1,79.1
2001,155.0,26,0.46,93.0,4.44,96.0,0.1,1336.775376,6.7,0.53,8.5,0,1,69.0
2007,83.0,0,1.24,97.0,2.31,94.0,0.1,675.61258,4.9,0.83,12.6,0,1,76.7
2000,219.0,69,4.73,74.0,3.21,78.0,0.1,138.91977,1.0,0.618,11.4,0,1,66.8
2003,142.0,3,9.06,98.0,6.22,99.0,0.1,5693.52416,2.4,0.796,15.3,1,0,74.7
2003,121.0,1,5.11,91.0,6.52,91.0,0.1,3622.52284,1.7,0.747,15.0,0,1,75.4
2011,85.0,1,0.02,99.0,2.62,99.0,0.1,48268.5912,3.3,0.792,13.4,0,1,74.2
2004,165.0,3,6.2,92.0,5.78,92.0,0.2,148.527976,2.3,0.639,12.1,0,1,71.9
2011,242.0,14,11.04,97.0,6.61,97.0,0.3,14212.687,2.3,0.785,14.0,0,1,69.4
2014,187.0,10,1.88,65.0,6.2,73.0,0.4,3687.763767,1.2,0.614,10.7,0,1,71.7
2001,82.0,0,5.49,91.0,8.65,91.0,0.1,38549.58934,0.8,0.917,17.5,1,0,78.8
2005,151.0,8,3.54,89.0,5.87,92.0,0.3,321.942547,1.4,0.688,12.8,0,1,74.2
2014,271.0,64,0.01,58.0,8.18,62.0,0.1,612.696514,17.5,0.476,10.0,0,1,59.9
2005,189.0,0,15.52,96.0,5.2,96.0,0.1,1338.31322,2.1,0.812,15.9,0,1,72.8
2014,278.0,10,0.01,64.0,4.26,73.0,0.7,2182.716565,1.3,0.511,10.0,0,1,62.7
2005,66.0,39,1.04,94.0,8.2,93.0,22.4,28.3673842,7.4,0.371,9.7,0,1,46.0
2000,554.0,116,10.47,55.0,6.77,52.0,11.6,257.63369,7.0,0.382,9.8,0,1,46.6
2010,71.0,0,9.62,93.0,11.2,93.0,0.1,33691.34837,0.3,0.899,20.3,1,0,89.0
2006,133.0,1,8.58,97.0,8.99,92.0,0.1,4129.758741,2.5,0.739,13.4,0,1,73.6
2013,22.0,0,0.01,91.0,1.15,95.0,0.1,1724.361737,0.1,0.589,11.9,0,1,65.8
2014,117.0,0,6.03,95.0,8.58,95.0,0.1,16737.89827,1.5,0.791,15.5,0,1,76.8
2004,123.0,1,5.69,92.0,8.9,95.0,0.2,4591.892776,2.2,0.733,12.8,0,1,75.8
2011,438.0,2,5.2,85.0,8.61,91.0,15.7,3934.27325,5.1,0.526,11.2,0,1,55.0
2013,327.0,3,10.72,3.0,3.73,3.0,5.7,2246.9938,8.6,0.586,9.2,0,1,57.4
2005,34.0,7,1.07,96.0,2.97,96.0,1.6,276.75896,9.4,0.0,5.4,0,1,59.4
2009,76.0,0,11.42,96.0,8.11,99.0,0.1,13198.6693,0.9,0.888,13.5,1,0,83.0
2014,8.0,0,0.01,99.0,2.65,99.0,0.1,4159.8652,5.7,0.863,15.0,0,1,77.6
2013,184.0,2,2.42,92.0,6.95,92.0,0.2,3895.664491,1.6,0.675,13.2,0,1,73.0
2006,133.0,22,0.58,97.0,5.23,97.0,0.1,2191.478567,6.4,0.575,10.0,0,1,71.0
2006,431.0,3,4.94,74.0,7.2,86.0,19.2,3881.29535,12.6,0.57,11.4,0,1,57.0
2009,274.0,169,1.17,65.0,4.41,58.0,2.0,379.7566385,11.1,0.393,8.1,0,1,68.0
2014,377.0,27,0.01,87.0,11.38,91.0,5.1,354.7253961,6.5,0.466,10.7,0,1,57.6
2002,313.0,20,10.87,97.0,5.99,97.0,0.3,2375.5944,2.7,0.727,12.8,0,1,64.8
2001,72.0,0,6.37,92.0,9.12,92.0,0.1,28585.9254,1.0,0.854,17.1,1,0,80.0
2005,135.0,3,0.46,96.0,3.29,96.0,0.1,5593.822995,9.0,0.734,12.9,0,1,73.4
2001,126.0,52,4.86,97.0,5.35,97.0,0.1,731.378864,1.9,0.7,11.6,0,1,75.0
2008,225.0,2,4.26,95.0,5.58,96.0,0.1,2139.625631,2.2,0.673,13.4,0,1,67.4
2004,218.0,35,0.21,8.0,5.82,8.0,0.2,287.4156,17.8,0.463,9.3,0,1,64.7
2001,75.0,0,11.12,95.0,1.28,93.0,0.1,38538.64447,0.7,0.888,15.2,1,0,82.0
2001,83.0,0,8.75,82.0,7.58,9.0,0.1,13882.85683,0.3,0.868,17.4,1,0,78.5
2002,168.0,4,5.66,87.0,6.77,87.0,0.1,1148.229882,2.4,0.632,12.2,0,1,71.5
2002,75.0,0,5.73,95.0,7.86,95.0,0.1,11843.9392,0.7,0.786,13.8,1,0,78.2
2010,183.0,20,2.73,99.0,5.34,99.0,0.2,1377.8214,3.0,0.657,11.9,0,1,68.3
2009,149.0,0,0.83,66.0,3.9,66.0,0.1,2643.441423,1.5,0.589,10.7,0,1,78.0
2007,295.0,11,0.71,72.0,4.4,71.0,1.4,956.668952,1.4,0.461,8.6,0,1,61.1
2008,61.0,2,7.96,96.0,8.89,96.0,0.1,464.18465,0.5,0.866,16.3,1,0,81.5
2013,71.0,2,10.94,94.0,11.16,95.0,0.1,4653.91143,1.1,0.919,16.9,1,0,86.0
2008,19.0,1,0.57,97.0,2.1,99.0,0.1,2275.3536,6.9,0.765,11.9,0,1,75.2
2010,94.0,8,0.09,98.0,3.49,98.0,0.1,19259.58726,7.3,0.792,13.3,0,1,73.7
2003,15.0,0,14.21,96.0,9.54,99.0,0.1,15772.7334,0.7,0.789,15.8,1,0,77.3
2011,93.0,1,1.57,75.0,7.12,81.0,0.1,8734.9653,4.7,0.758,13.2,0,1,75.0
2000,77.0,3,9.78,97.0,7.91,87.0,0.1,251.2426,0.5,0.823,14.8,1,0,79.4
2001,1.0,1,4.29,92.0,7.25,91.0,0.1,3981.52847,2.3,0.708,11.7,0,1,77.5
2002,144.0,16,4.03,95.0,4.94,95.0,0.4,259.192958,1.4,0.686,13.9,0,1,72.6
2013,229.0,14,10.58,98.0,7.9,97.0,0.2,15543.67653,2.3,0.799,14.6,0,1,70.0
2011,186.0,0,0.99,99.0,5.8,99.0,0.1,1642.837974,1.2,0.497,9.4,0,1,68.5
2011,128.0,1,4.09,96.0,3.71,95.0,0.1,3526.978143,2.0,0.729,12.7,0,1,73.9
2009,77.0,0,11.41,94.0,9.53,94.0,0.1,51983.78892,0.3,0.909,17.9,1,0,79.7
2008,12.0,1,4.26,99.0,1.79,95.0,0.1,5376.447622,3.4,0.771,17.1,0,1,77.9
2005,28.0,14,2.35,87.0,6.79,87.0,0.4,277.83438,1.4,0.567,9.6,0,1,69.2
2001,426.0,3,5.09,79.0,6.18,78.0,23.9,1834.29486,15.2,0.556,11.7,0,1,56.5
2008,441.0,29,3.91,75.0,1.29,77.0,1.9,46.3759178,8.7,0.367,8.3,0,1,46.2
2006,68.0,1,2.23,94.0,7.38,95.0,0.1,2195.1769,1.1,0.87,15.7,0,1,84.0
2005,252.0,1,11.01,98.0,6.89,99.0,0.1,3126.71767,2.3,0.713,14.4,0,1,68.1
2014,179.0,11,0.01,87.0,5.68,88.0,0.2,198.687123,1.9,0.553,10.9,0,1,68.3
2013,284.0,27,0.01,63.0,5.49,63.0,1.0,54.169324,7.7,0.406,8.5,0,1,58.8
2009,195.0,15,2.13,95.0,6.36,94.0,0.6,738.2326684,11.1,0.52,10.5,0,1,66.1
2012,8.0,1,1.75,96.0,3.45,96.0,0.1,42112.23565,5.1,0.826,13.3,0,1,76.5
2001,89.0,0,14.27,84.0,6.6,84.0,0.1,28223.55528,0.3,0.857,16.4,1,0,77.0
2000,41.0,3,5.73,8.0,6.11,79.0,22.8,257.99557,15.7,0.559,11.5,0,1,57.4
2013,5.0,0,7.31,91.0,8.75,91.0,0.1,4781.3888,1.0,0.907,19.0,1,0,82.4
2005,4.0,556,9.71,45.0,4.11,36.0,5.4,87.8938738,12.9,0.463,8.9,0,1,49.2
2009,62.0,0,1.73,97.0,4.27,97.0,0.1,38577.55822,2.1,0.887,14.4,1,0,81.7
2004,15.0,3,1.36,97.0,5.63,97.0,0.1,3112.83529,6.4,0.673,13.6,0,1,74.0
2004,86.0,3,11.83,96.0,1.37,96.0,0.1,34165.9343,1.1,0.877,16.4,1,0,79.1
2004,165.0,4,9.82,97.0,5.43,97.0,0.1,3552.92452,3.4,0.733,12.9,1,0,71.7
2009,15.0,13,4.34,92.0,7.1,92.0,0.1,5148.422113,2.2,0.691,12.4,0,1,73.6
2014,125.0,1,6.13,91.0,7.42,91.0,0.1,4429.6575,2.7,0.759,13.5,0,1,74.5
2011,177.0,0,9.72,99.0,3.38,99.0,0.1,12189.9516,5.7,0.744,13.3,0,1,72.6
2011,232.0,0,17.31,98.0,4.92,98.0,0.1,6519.71753,2.0,0.787,15.5,0,1,72.0
2013,325.0,71,0.01,82.0,7.47,78.0,4.0,662.492293,5.7,0.478,10.0,0,1,67.0
2004,229.0,3,0.38,57.0,1.31,57.0,0.1,467.5438297,12.0,0.484,10.2,0,1,62.3
2004,162.0,0,3.62,26.0,4.45,55.0,0.1,2351.33814,0.2,0.665,12.4,0,1,71.4
2013,12.0,0,0.01,93.0,4.29,93.0,0.2,3558.796314,6.9,0.643,13.6,0,1,72.8
2003,412.0,60,4.64,72.0,4.97,73.0,7.7,824.8689393,7.2,0.452,8.1,0,1,51.8
2012,125.0,2,10.81,95.0,6.62,99.0,0.1,13145.1484,2.0,0.834,15.3,1,0,76.8
2000,155.0,0,3.49,9.0,4.81,9.0,0.8,1239.377855,9.6,0.0,11.3,0,1,69.9
2008,75.0,0,9.49,89.0,1.7,89.0,0.1,31287.77865,0.3,0.894,19.5,1,0,81.0
2002,94.0,0,0.01,99.0,3.56,99.0,0.1,17789.41981,3.2,0.785,13.9,0,1,73.3
2005,28.0,33,0.2,78.0,5.72,75.0,0.2,317.89198,17.6,0.469,9.4,0,1,65.4
2012,54.0,0,9.86,96.0,11.59,96.0,0.1,83164.38795,0.5,0.932,15.7,1,0,82.7
2012,84.0,1,0.01,98.0,2.57,98.0,0.1,51264.7134,3.4,0.794,13.2,0,1,74.3
2004,224.0,8,0.01,68.0,4.7,7.0,1.3,62.547286,1.0,0.451,6.7,0,1,64.0
2012,134.0,0,8.18,97.0,5.39,98.0,0.2,12565.44197,3.3,0.778,13.8,0,1,75.9
2000,198.0,14,0.37,86.0,4.64,83.0,0.3,138.436633,4.2,0.529,9.6,0,1,63.7
2014,99.0,1,1.32,75.0,6.39,81.0,0.1,8161.4614,4.8,0.763,13.3,0,1,74.8
2004,11.0,360,3.04,87.0,4.72,87.0,0.1,158.668462,5.1,0.622,10.2,0,1,73.5
2012,121.0,0,0.01,94.0,4.61,94.0,0.3,348.482762,7.1,0.636,13.2,0,1,72.7
2000,13.0,3,13.63,98.0,9.77,97.0,0.1,22465.64184,0.7,0.844,15.7,0,1,78.8
2002,142.0,2,2.72,89.0,8.72,84.0,0.1,779.3845935,2.9,0.677,11.8,0,1,71.7
